Year Code,Single-Year Ages Code,Sex Code,Deaths,Population
2014.0,94,T,45482,Not Applicable
2014.0,95,F,24839,Not Applicable
2014.0,95,M,10651,Not Applicable
2014.0,95,T,35490,Not Applicable
2014.0,96,F,21551,Not Applicable
2014.0,96,M,8462,Not Applicable
2014.0,96,T,30013,Not Applicable
2014.0,97,F,16782,Not Applicable
2014.0,97,M,6070,Not Applicable
2014.0,97,T,22852,Not Applicable
2014.0,98,F,13130,Not Applicable
2014.0,98,M,4258,Not Applicable
2014.0,98,T,17388,Not Applicable
2014.0,99,F,9879,Not Applicable
2014.0,99,M,2785,Not Applicable
2014.0,99,T,12664,Not Applicable
2014.0,100,F,21351,Not Applicable
2014.0,100,M,4563,Not Applicable
2014.0,100,T,25914,Not Applicable
2014.0,NS,F,53,Not Applicable
2014.0,NS,M,110,Not Applicable
2014.0,NS,T,163,Not Applicable
2015.0,0,F,10447,1942904
2015.0,0,M,13008,2035134
2015.0,0,T,23455,3978038
2015.0,1,F,678,1939269
2015.0,1,M,913,2029295
2015.0,1,T,1591,3968564
2015.0,2,F,442,1939979
2015.0,2,M,565,2026604
2015.0,2,T,1007,3966583
2015.0,3,F,316,1943417
2015.0,3,M,462,2030644
2015.0,3,T,778,3974061
2015.0,4,F,248,1964111
2015.0,4,M,341,2055924
2015.0,4,T,589,4020035
2015.0,5,F,222,1967310
2015.0,5,M,321,2050848
2015.0,5,T,543,4018158
2015.0,6,F,233,1968544
2015.0,6,M,283,2050663
2015.0,6,T,516,4019207
2015.0,7,F,207,2031242
2015.0,7,M,241,2117118
2015.0,7,T,448,4148360
2015.0,8,F,195,2039062
2015.0,8,M,269,2128825
2015.0,8,T,464,4167887
2015.0,9,F,168,2021886
2015.0,9,M,263,2111678
2015.0,9,T,431,4133564
2015.0,10,F,167,2017346
2015.0,10,M,274,2103943
2015.0,10,T,441,4121289
2015.0,11,F,198,2023586
2015.0,11,M,266,2106742
2015.0,11,T,464,4130328
2015.0,12,F,225,2010241
2015.0,12,M,293,2090780
2015.0,12,T,518,4101021
2015.0,13,F,291,2001602
2015.0,13,M,394,2082704
2015.0,13,T,685,4084306
2015.0,14,F,352,2049167
2015.0,14,M,549,2136219
2015.0,14,T,901,4185386
2015.0,15,F,368,2076753
2015.0,15,M,723,2172989
2015.0,15,T,1091,4249742
2015.0,16,F,486,2045025
2015.0,16,M,988,2139271
2015.0,16,T,1474,4184296
2015.0,17,F,569,2049112
2015.0,17,M,1409,2145174
2015.0,17,T,1978,4194286
2015.0,18,F,743,2061954
2015.0,18,M,1841,2156041
2015.0,18,T,2584,4217995
2015.0,19,F,833,2078192
2015.0,19,M,2226,2184392
2015.0,19,T,3059,4262584
2015.0,20,F,866,2123067
2015.0,20,M,2500,2240373
2015.0,20,T,3366,4363440
2015.0,21,F,993,2166784
2015.0,21,M,2851,2290006
2015.0,21,T,3844,4456790
2015.0,22,F,1021,2197776
2015.0,22,M,3134,2331696
2015.0,22,T,4155,4529472
2015.0,23,F,1088,2264424
2015.0,23,M,3251,2387842
2015.0,23,T,4339,4652266
2015.0,24,F,1181,2319408
2015.0,24,M,3423,2417937
2015.0,24,T,4604,4737345
2015.0,25,F,1285,2322049
2015.0,25,M,3471,2407515
2015.0,25,T,4756,4729564
2015.0,26,F,1260,2233433
2015.0,26,M,3296,2310983
2015.0,26,T,4556,4544416
2015.0,27,F,1327,2185163
2015.0,27,M,3412,2254603
2015.0,27,T,4739,4439766
2015.0,28,F,1386,2149931
2015.0,28,M,3364,2214738
2015.0,28,T,4750,4364669
2015.0,29,F,1467,2161579
2015.0,29,M,3630,2221560
2015.0,29,T,5097,4383139
2015.0,30,F,1601,2185746
2015.0,30,M,3506,2231463
2015.0,30,T,5107,4417209
2015.0,31,F,1641,2125468
2015.0,31,M,3575,2152765
2015.0,31,T,5216,4278233
2015.0,32,F,1848,2162451
2015.0,32,M,3738,2181163
2015.0,32,T,5586,4343614
2015.0,33,F,1926,2166123
2015.0,33,M,3832,2175631
2015.0,33,T,5758,4341754
2015.0,34,F,1995,2146121
2015.0,34,M,3957,2148717
2015.0,34,T,5952,4294838
2015.0,35,F,2064,2180134
2015.0,35,M,4026,2199270
2015.0,35,T,6090,4379404
2015.0,36,F,2243,2055478
2015.0,36,M,3949,2053297
2015.0,36,T,6192,4108775
2015.0,37,F,2206,2017940
2015.0,37,M,4015,2010463
2015.0,37,T,6221,4028403
2015.0,38,F,2387,2003325
2015.0,38,M,4058,1983816
2015.0,38,T,6445,3987141
2015.0,39,F,2327,1944284
2015.0,39,M,4142,1926578
2015.0,39,T,6469,3870862
2015.0,40,F,2602,2000626
2015.0,40,M,4282,1989213
2015.0,40,T,6884,3989839
2015.0,41,F,2833,1946164
2015.0,41,M,4547,1919064
2015.0,41,T,7380,3865228
2015.0,42,F,3182,1981947
2015.0,42,M,4933,1942311
2015.0,42,T,8115,3924258
2015.0,43,F,3488,2068346
2015.0,43,M,5401,2032362
2015.0,43,T,8889,4100708
2015.0,44,F,4086,2187962
2015.0,44,M,6317,2147203
2015.0,44,T,10403,4335165
2015.0,45,F,4386,2206861
2015.0,45,M,6635,2182484
2015.0,45,T,11021,4389345
2015.0,46,F,4655,2095675
2015.0,46,M,7135,2064898
2015.0,46,T,11790,4160573
2015.0,47,F,4891,2054083
2015.0,47,M,7407,2019602
2015.0,47,T,12298,4073685
2015.0,48,F,5534,2062616
2015.0,48,M,8202,2015073
2015.0,48,T,13736,4077689
2015.0,49,F,6104,2099680
2015.0,49,M,9428,2052872
2015.0,49,T,15532,4152552
2015.0,50,F,7051,2227286
2015.0,50,M,10767,2173002
2015.0,50,T,17818,4400288
2015.0,51,F,7852,2276939
2015.0,51,M,12164,2202725
2015.0,51,T,20016,4479664
2015.0,52,F,8731,2279256
2015.0,52,M,13209,2195088
2015.0,52,T,21940,4474344
2015.0,53,F,9482,2277046
2015.0,53,M,14524,2186448
2015.0,53,T,24006,4463494
2015.0,54,F,10261,2309943
2015.0,54,M,16076,2206584
2015.0,54,T,26337,4516527
2015.0,55,F,10922,2324887
2015.0,55,M,17123,2228498
2015.0,55,T,28045,4553385
2015.0,56,F,11834,2255835
2015.0,56,M,18224,2143285
2015.0,56,T,30058,4399120
2015.0,57,F,12584,2246694
2015.0,57,M,19693,2124551
2015.0,57,T,32277,4371245
2015.0,58,F,13361,2228294
2015.0,58,M,20611,2092228
2015.0,58,T,33972,4320522
2015.0,59,F,13716,2154665
2015.0,59,M,21521,2009005
2015.0,59,T,35237,4163670
2015.0,60,F,14201,2138784
2015.0,60,M,22515,1987008
2015.0,60,T,36716,4125792
2015.0,61,F,14911,2060944
2015.0,61,M,23323,1893657
2015.0,61,T,38234,3954601
2015.0,62,F,15645,1986021
2015.0,62,M,24065,1815914
2015.0,62,T,39710,3801935
2015.0,63,F,16212,1909879
2015.0,63,M,25306,1741514
2015.0,63,T,41518,3651393
2015.0,64,F,16773,1857069
2015.0,64,M,25245,1679087
2015.0,64,T,42018,3536156
2015.0,65,F,17507,1812107
2015.0,65,M,25976,1637936
2015.0,65,T,43483,3450043
2015.0,66,F,18684,1760795
2015.0,66,M,26986,1583339
2015.0,66,T,45670,3344134
2015.0,67,F,20246,1741227
2015.0,67,M,28284,1562960
2015.0,67,T,48530,3304187
2015.0,68,F,22174,1812428
2015.0,68,M,30528,1623929
2015.0,68,T,52702,3436357
2015.0,69,F,19241,1344721
2015.0,69,M,25856,1188026
2015.0,69,T,45097,2532747
2015.0,70,F,20339,1329818
2015.0,70,M,26504,1162672
2015.0,70,T,46843,2492490
2015.0,71,F,22047,1298089
2015.0,71,M,28756,1123102
2015.0,71,T,50803,2421191
2015.0,72,F,24821,1328954
2015.0,72,M,30898,1140651
2015.0,72,T,55719,2469605
2015.0,73,F,23855,1162411
2015.0,73,M,29580,983641
2015.0,73,T,53435,2146052
2015.0,74,F,23755,1067619
2015.0,74,M,28979,886092
2015.0,74,T,52734,1953711
2015.0,75,F,24903,1010164
2015.0,75,M,29511,829659
2015.0,75,T,54414,1839823
2015.0,76,F,25854,947283
2015.0,76,M,30203,774758
2015.0,76,T,56057,1722041
2015.0,77,F,27548,910536
2015.0,77,M,31079,728549
2015.0,77,T,58627,1639085
2015.0,78,F,28172,840960
2015.0,78,M,31046,659853
2015.0,78,T,59218,1500813
2015.0,79,F,30209,803984
2015.0,79,M,31880,618087
2015.0,79,T,62089,1422071
2015.0,80,F,32182,772956
2015.0,80,M,33120,578240
2015.0,80,T,65302,1351196
2015.0,81,F,32253,693056
2015.0,81,M,32996,507988
2015.0,81,T,65249,1201044
2015.0,82,F,35303,671319
2015.0,82,M,33750,477629
2015.0,82,T,69053,1148948
2015.0,83,F,37496,640387
2015.0,83,M,34644,442175
2015.0,83,T,72140,1082562
2015.0,84,F,39800,608958
2015.0,84,M,35617,406633
2015.0,84,T,75417,1015591
2015.0,85,F,42054,Not Applicable
2015.0,85,M,35498,Not Applicable
2015.0,85,T,77552,Not Applicable
2015.0,86,F,43027,Not Applicable
2015.0,86,M,34676,Not Applicable
2015.0,86,T,77703,Not Applicable
2015.0,87,F,45252,Not Applicable
2015.0,87,M,34900,Not Applicable
2015.0,87,T,80152,Not Applicable
2015.0,88,F,45915,Not Applicable
2015.0,88,M,33152,Not Applicable
2015.0,88,T,79067,Not Applicable
2015.0,89,F,45567,Not Applicable
2015.0,89,M,30706,Not Applicable
2015.0,89,T,76273,Not Applicable
2015.0,90,F,45974,Not Applicable
2015.0,90,M,28690,Not Applicable
2015.0,90,T,74664,Not Applicable
2015.0,91,F,43774,Not Applicable
2015.0,91,M,25871,Not Applicable
2015.0,91,T,69645,Not Applicable
2015.0,92,F,40511,Not Applicable
2015.0,92,M,22541,Not Applicable
2015.0,92,T,63052,Not Applicable
2015.0,93,F,37836,Not Applicable
2015.0,93,M,19604,Not Applicable
2015.0,93,T,57440,Not Applicable
2015.0,94,F,33025,Not Applicable
2015.0,94,M,15970,Not Applicable
2015.0,94,T,48995,Not Applicable
2015.0,95,F,28012,Not Applicable
2015.0,95,M,12316,Not Applicable
2015.0,95,T,40328,Not Applicable
2015.0,96,F,21971,Not Applicable
2015.0,96,M,8722,Not Applicable
2015.0,96,T,30693,Not Applicable
2015.0,97,F,18143,Not Applicable
2015.0,97,M,6574,Not Applicable
2015.0,97,T,24717,Not Applicable
2015.0,98,F,14032,Not Applicable
2015.0,98,M,4474,Not Applicable
2015.0,98,T,18506,Not Applicable
2015.0,99,F,10313,Not Applicable
2015.0,99,M,3071,Not Applicable
2015.0,99,T,13384,Not Applicable
2015.0,100,F,22591,Not Applicable
2015.0,100,M,4939,Not Applicable
2015.0,100,T,27530,Not Applicable
2015.0,NS,F,43,Not Applicable
2015.0,NS,M,95,Not Applicable
2015.0,NS,T,138,Not Applicable
2016.0,0,F,10294,1939667
2016.0,0,M,12867,2030478
2016.0,0,T,23161,3970145
2016.0,1,F,694,1953850
2016.0,1,M,874,2041158
2016.0,1,T,1568,3995008
2016.0,2,F,474,1949132
2016.0,2,M,572,2043022
2016.0,2,T,1046,3992154
2016.0,3,F,323,1947408
2016.0,3,M,468,2034666
2016.0,3,T,791,3982074
2016.0,4,F,298,1950127
2016.0,4,M,342,2037529
2016.0,4,T,640,3987656
2016.0,5,F,256,1970381
2016.0,5,M,290,2062134
2016.0,5,T,546,4032515
2016.0,6,F,206,1973241
2016.0,6,M,282,2056414
2016.0,6,T,488,4029655
2016.0,7,F,240,1974326
2016.0,7,M,271,2055665
2016.0,7,T,511,4029991
2016.0,8,F,194,2037098
2016.0,8,M,289,2122016
2016.0,8,T,483,4159114
2016.0,9,F,217,2044830
2016.0,9,M,245,2133694
2016.0,9,T,462,4178524
2016.0,10,F,189,2027418
2016.0,10,M,276,2116601
2016.0,10,T,465,4144019
2016.0,11,F,227,2022731
2016.0,11,M,279,2108491
2016.0,11,T,506,4131222
2016.0,12,F,221,2028493
2016.0,12,M,313,2111065
2016.0,12,T,534,4139558
2016.0,13,F,258,2014600
2016.0,13,M,387,2095103
2016.0,13,T,645,4109703
2016.0,14,F,354,2006259
2016.0,14,M,509,2087472
2016.0,14,T,863,4093731
2016.0,15,F,399,2054841
2016.0,15,M,771,2142150
2016.0,15,T,1170,4196991
2016.0,16,F,507,2084083
2016.0,16,M,1073,2181141
2016.0,16,T,1580,4265224
2016.0,17,F,613,2054585
2016.0,17,M,1442,2150416
2016.0,17,T,2055,4205001
2016.0,18,F,776,2060801
2016.0,18,M,2040,2158502
2016.0,18,T,2816,4219303
2016.0,19,F,804,2073843
2016.0,19,M,2387,2169637
2016.0,19,T,3191,4243480
2016.0,20,F,901,2088855
2016.0,20,M,2602,2197366
2016.0,20,T,3503,4286221
2016.0,21,F,1032,2133830
2016.0,21,M,3150,2253024
2016.0,21,T,4182,4386854
2016.0,22,F,1107,2178862
2016.0,22,M,3275,2302042
2016.0,22,T,4382,4480904
2016.0,23,F,1198,2210629
2016.0,23,M,3524,2342323
2016.0,23,T,4722,4552952
2016.0,24,F,1225,2277787
2016.0,24,M,3749,2396310
2016.0,24,T,4974,4674097
2016.0,25,F,1379,2332540
2016.0,25,M,3924,2425812
2016.0,25,T,5303,4758352
2016.0,26,F,1476,2333494
2016.0,26,M,3798,2413760
2016.0,26,T,5274,4747254
2016.0,27,F,1536,2243248
2016.0,27,M,3927,2315958
2016.0,27,T,5463,4559206
2016.0,28,F,1564,2193389
2016.0,28,M,4030,2258118
2016.0,28,T,5594,4451507
2016.0,29,F,1587,2156739
2016.0,29,M,3832,2217826
2016.0,29,T,5419,4374565
2016.0,30,F,1725,2167435
2016.0,30,M,3960,2224720
2016.0,30,T,5685,4392155
2016.0,31,F,1907,2190224
2016.0,31,M,4011,2233583
2016.0,31,T,5918,4423807
2016.0,32,F,1977,2128886
2016.0,32,M,4147,2154190
2016.0,32,T,6124,4283076
2016.0,33,F,2022,2164564
2016.0,33,M,4219,2181222
2016.0,33,T,6241,4345786
2016.0,34,F,2186,2166986
2016.0,34,M,4409,2174549
2016.0,34,T,6595,4341535
2016.0,35,F,2318,2146149
2016.0,35,M,4468,2146976
2016.0,35,T,6786,4293125
2016.0,36,F,2461,2179618
2016.0,36,M,4564,2195944
2016.0,36,T,7025,4375562
2016.0,37,F,2441,2054543
2016.0,37,M,4560,2048955
2016.0,37,T,7001,4103498
2016.0,38,F,2606,2016225
2016.0,38,M,4567,2005894
2016.0,38,T,7173,4022119
2016.0,39,F,2642,2000928
2016.0,39,M,4650,1978673
2016.0,39,T,7292,3979601
2016.0,40,F,2739,1941028
2016.0,40,M,4597,1921122
2016.0,40,T,7336,3862150
2016.0,41,F,2863,1996568
2016.0,41,M,4927,1983028
2016.0,41,T,7790,3979596
2016.0,42,F,3134,1941928
2016.0,42,M,4954,1912625
2016.0,42,T,8088,3854553
2016.0,43,F,3495,1977320
2016.0,43,M,5708,1934987
2016.0,43,T,9203,3912307
2016.0,44,F,3878,2063086
2016.0,44,M,6220,2024559
2016.0,44,T,10098,4087645
2016.0,45,F,4549,2181652
2016.0,45,M,6937,2137964
2016.0,45,T,11486,4319616
2016.0,46,F,4860,2199725
2016.0,46,M,7499,2172236
2016.0,46,T,12359,4371961
2016.0,47,F,4931,2088622
2016.0,47,M,7800,2054342
2016.0,47,T,12731,4142964
2016.0,48,F,5386,2046863
2016.0,48,M,8380,2008211
2016.0,48,T,13766,4055074
2016.0,49,F,6090,2054806
2016.0,49,M,9153,2003202
2016.0,49,T,15243,4058008
2016.0,50,F,6721,2091455
2016.0,50,M,10279,2039838
2016.0,50,T,17000,4131293
2016.0,51,F,7660,2217966
2016.0,51,M,11557,2157926
2016.0,51,T,19217,4375892
2016.0,52,F,8543,2266189
2016.0,52,M,13268,2186447
2016.0,52,T,21811,4452636
2016.0,53,F,9477,2267892
2016.0,53,M,14413,2177713
2016.0,53,T,23890,4445605
2016.0,54,F,10213,2265370
2016.0,54,M,15800,2168260
2016.0,54,T,26013,4433630
2016.0,55,F,11212,2297597
2016.0,55,M,17335,2186968
2016.0,55,T,28547,4484565
2016.0,56,F,11931,2311661
2016.0,56,M,18283,2207097
2016.0,56,T,30214,4518758
2016.0,57,F,12662,2241986
2016.0,57,M,19808,2120821
2016.0,57,T,32470,4362807
2016.0,58,F,13403,2232174
2016.0,58,M,20868,2100779
2016.0,58,T,34271,4332953
2016.0,59,F,14288,2213284
2016.0,59,M,22356,2067741
2016.0,59,T,36644,4281025
2016.0,60,F,14892,2139267
2016.0,60,M,22875,1984701
2016.0,60,T,37767,4123968
2016.0,61,F,15278,2122487
2016.0,61,M,24337,1961475
2016.0,61,T,39615,4083962
2016.0,62,F,16291,2044245
2016.0,62,M,24890,1867184
2016.0,62,T,41181,3911429
2016.0,63,F,16695,1968870
2016.0,63,M,25337,1788512
2016.0,63,T,42032,3757382
2016.0,64,F,17409,1892535
2016.0,64,M,26295,1713760
2016.0,64,T,43704,3606295
2016.0,65,F,17934,1839731
2016.0,65,M,26756,1651159
2016.0,65,T,44690,3490890
2016.0,66,F,18641,1794239
2016.0,66,M,27052,1609408
2016.0,66,T,45693,3403647
2016.0,67,F,20160,1741373
2016.0,67,M,28132,1553893
2016.0,67,T,48292,3295266
2016.0,68,F,21599,1719694
2016.0,68,M,29863,1532242
2016.0,68,T,51462,3251936
2016.0,69,F,23932,1788127
2016.0,69,M,32586,1590217
2016.0,69,T,56518,3378344
2016.0,70,F,20393,1325617
2016.0,70,M,26854,1161594
2016.0,70,T,47247,2487211
2016.0,71,F,21484,1310054
2016.0,71,M,28167,1135596
2016.0,71,T,49651,2445650
2016.0,72,F,23542,1276783
2016.0,72,M,29906,1094469
2016.0,72,T,53448,2371252
2016.0,73,F,26233,1304712
2016.0,73,M,32437,1108935
2016.0,73,T,58670,2413647
2016.0,74,F,25420,1138891
2016.0,74,M,30989,953596
2016.0,74,T,56409,2092487
2016.0,75,F,25708,1043735
2016.0,75,M,30756,856476
2016.0,75,T,56464,1900211
2016.0,76,F,25901,984932
2016.0,76,M,30677,799334
2016.0,76,T,56578,1784266
2016.0,77,F,27585,920921
2016.0,77,M,31459,743645
2016.0,77,T,59044,1664566
2016.0,78,F,28945,882532
2016.0,78,M,31783,696383
2016.0,78,T,60728,1578915
2016.0,79,F,29905,812156
2016.0,79,M,32176,627781
2016.0,79,T,62081,1439937
2016.0,80,F,31952,773313
2016.0,80,M,33035,584947
2016.0,80,T,64987,1358260
2016.0,81,F,33568,740254
2016.0,81,M,33672,544044
2016.0,81,T,67240,1284298
2016.0,82,F,34222,660414
2016.0,82,M,32898,474695
2016.0,82,T,67120,1135109
2016.0,83,F,36058,636001
2016.0,83,M,33700,443081
2016.0,83,T,69758,1079082
2016.0,84,F,38253,602402
2016.0,84,M,34663,406488
2016.0,84,T,72916,1008890
2016.0,85,F,41051,Not Applicable
2016.0,85,M,34866,Not Applicable
2016.0,85,T,75917,Not Applicable
2016.0,86,F,42459,Not Applicable
2016.0,86,M,35058,Not Applicable
2016.0,86,T,77517,Not Applicable
2016.0,87,F,43269,Not Applicable
2016.0,87,M,33753,Not Applicable
2016.0,87,T,77022,Not Applicable
2016.0,88,F,44814,Not Applicable
2016.0,88,M,32916,Not Applicable
2016.0,88,T,77730,Not Applicable
2016.0,89,F,44823,Not Applicable
2016.0,89,M,31470,Not Applicable
2016.0,89,T,76293,Not Applicable
2016.0,90,F,44061,Not Applicable
2016.0,90,M,28742,Not Applicable
2016.0,90,T,72803,Not Applicable
2016.0,91,F,43368,Not Applicable
2016.0,91,M,26088,Not Applicable
2016.0,91,T,69456,Not Applicable
2016.0,92,F,40362,Not Applicable
2016.0,92,M,22897,Not Applicable
2016.0,92,T,63259,Not Applicable
2016.0,93,F,36549,Not Applicable
2016.0,93,M,19433,Not Applicable
2016.0,93,T,55982,Not Applicable
2016.0,94,F,33094,Not Applicable
2016.0,94,M,16177,Not Applicable
2016.0,94,T,49271,Not Applicable
2016.0,95,F,28427,Not Applicable
2016.0,95,M,12795,Not Applicable
2016.0,95,T,41222,Not Applicable
2016.0,96,F,23356,Not Applicable
2016.0,96,M,9608,Not Applicable
2016.0,96,T,32964,Not Applicable
2016.0,97,F,17890,Not Applicable
2016.0,97,M,6496,Not Applicable
2016.0,97,T,24386,Not Applicable
2016.0,98,F,14343,Not Applicable
2016.0,98,M,4867,Not Applicable
2016.0,98,T,19210,Not Applicable
2016.0,99,F,10451,Not Applicable
2016.0,99,M,3143,Not Applicable
2016.0,99,T,13594,Not Applicable
2016.0,100,F,22790,Not Applicable
2016.0,100,M,5046,Not Applicable
2016.0,100,T,27836,Not Applicable
2016.0,NS,F,40,Not Applicable
2016.0,NS,M,97,Not Applicable
2016.0,NS,T,137,Not Applicable
2017.0,0,F,9867,1924145
2017.0,0,M,12468,2015150
2017.0,0,T,22335,3939295
2017.0,1,F,658,1943534
2017.0,1,M,859,2031718
2017.0,1,T,1517,3975252
2017.0,2,F,405,1965150
2017.0,2,M,587,2056625
2017.0,2,T,992,4021775
2017.0,3,F,312,1956281
2017.0,3,M,461,2050474
2017.0,3,T,773,4006755
2017.0,4,F,273,1953782
2017.0,4,M,325,2042001
2017.0,4,T,598,3995783
2017.0,5,F,211,1956268
2017.0,5,M,300,2045050
2017.0,5,T,511,4001318
2017.0,6,F,213,1976331
2017.0,6,M,242,2069201
2017.0,6,T,455,4045532
2017.0,7,F,219,1979376
2017.0,7,M,267,2063003
2017.0,7,T,486,4042379
2017.0,8,F,206,1980666
2017.0,8,M,248,2062172
2017.0,8,T,454,4042838
2017.0,9,F,206,2043456
2017.0,9,M,242,2128715
2017.0,9,T,448,4172171
2017.0,10,F,200,2051237
2017.0,10,M,294,2140682
2017.0,10,T,494,4191919
2017.0,11,F,218,2034143
2017.0,11,M,304,2123819
2017.0,11,T,522,4157962
2017.0,12,F,218,2029693
2017.0,12,M,383,2116260
2017.0,12,T,601,4145953
2017.0,13,F,274,2035757
2017.0,13,M,428,2119558
2017.0,13,T,702,4155315
2017.0,14,F,337,2022552
2017.0,14,M,561,2104753
2017.0,14,T,898,4127305
2017.0,15,F,423,2015751
2017.0,15,M,796,2098809
2017.0,15,T,1219,4114560
2017.0,16,F,512,2066782
2017.0,16,M,1169,2155909
2017.0,16,T,1681,4222691
2017.0,17,F,551,2098704
2017.0,17,M,1411,2197871
2017.0,17,T,1962,4296575
2017.0,18,F,744,2071758
2017.0,18,M,2018,2169468
2017.0,18,T,2762,4241226
2017.0,19,F,807,2078174
2017.0,19,M,2455,2178434
2017.0,19,T,3262,4256608
2017.0,20,F,904,2089336
2017.0,20,M,2633,2187409
2017.0,20,T,3537,4276745
2017.0,21,F,1028,2104329
2017.0,21,M,2864,2213975
2017.0,21,T,3892,4318304
2017.0,22,F,1087,2150615
2017.0,22,M,3115,2270148
2017.0,22,T,4202,4420763
2017.0,23,F,1207,2196524
2017.0,23,M,3387,2318784
2017.0,23,T,4594,4515308
2017.0,24,F,1259,2228689
2017.0,24,M,3655,2358826
2017.0,24,T,4914,4587515
2017.0,25,F,1413,2295484
2017.0,25,M,3851,2413370
2017.0,25,T,5264,4708854
2017.0,26,F,1413,2350352
2017.0,26,M,4102,2443974
2017.0,26,T,5515,4794326
2017.0,27,F,1665,2351456
2017.0,27,M,4147,2432679
2017.0,27,T,5812,4784135
2017.0,28,F,1745,2260383
2017.0,28,M,4170,2335023
2017.0,28,T,5915,4595406
2017.0,29,F,1655,2210555
2017.0,29,M,4115,2277184
2017.0,29,T,5770,4487739
2017.0,30,F,1786,2174279
2017.0,30,M,4033,2236352
2017.0,30,T,5819,4410631
2017.0,31,F,1916,2183649
2017.0,31,M,4244,2241759
2017.0,31,T,6160,4425408
2017.0,32,F,2028,2204770
2017.0,32,M,4432,2248948
2017.0,32,T,6460,4453718
2017.0,33,F,2166,2142863
2017.0,33,M,4453,2168114
2017.0,33,T,6619,4310977
2017.0,34,F,2279,2177520
2017.0,34,M,4602,2193958
2017.0,34,T,6881,4371478
2017.0,35,F,2385,2179052
2017.0,35,M,4661,2185895
2017.0,35,T,7046,4364947
2017.0,36,F,2460,2157640
2017.0,36,M,4809,2156347
2017.0,36,T,7269,4313987
2017.0,37,F,2662,2190170
2017.0,37,M,4920,2204181
2017.0,37,T,7582,4394351
2017.0,38,F,2519,2063849
2017.0,38,M,4831,2056619
2017.0,38,T,7350,4120468
2017.0,39,F,2770,2025301
2017.0,39,M,4884,2012943
2017.0,39,T,7654,4038244
2017.0,40,F,2898,2009156
2017.0,40,M,5074,1985267
2017.0,40,T,7972,3994423
2017.0,41,F,2956,1948683
2017.0,41,M,5045,1927055
2017.0,41,T,8001,3875738
2017.0,42,F,3277,2003193
2017.0,42,M,5236,1987507
2017.0,42,T,8513,3990700
2017.0,43,F,3436,1947353
2017.0,43,M,5464,1916102
2017.0,43,T,8900,3863455
2017.0,44,F,3641,1981873
2017.0,44,M,5868,1937184
2017.0,44,T,9509,3919057
2017.0,45,F,4140,2066554
2017.0,45,M,6870,2025025
2017.0,45,T,11010,4091579
2017.0,46,F,4863,2183846
2017.0,46,M,7680,2136737
2017.0,46,T,12543,4320583
2017.0,47,F,5251,2201202
2017.0,47,M,8282,2169762
2017.0,47,T,13533,4370964
2017.0,48,F,5441,2089271
2017.0,48,M,8450,2050739
2017.0,48,T,13891,4140010
2017.0,49,F,5780,2046810
2017.0,49,M,8941,2003912
2017.0,49,T,14721,4050722
2017.0,50,F,6490,2053593
2017.0,50,M,9935,1997485
2017.0,50,T,16425,4051078
2017.0,51,F,7200,2089015
2017.0,51,M,11297,2032379
2017.0,51,T,18497,4121394
2017.0,52,F,8160,2214239
2017.0,52,M,12566,2148966
2017.0,52,T,20726,4363205
2017.0,53,F,9047,2261664
